"proposal_id","proposal_descriptors","proposal_ff","proposal_id_official","proposal_parl_url","proposal_related_department","proposal_title","proposal_url"
20030036,"Internationales Währungssystem; Gesetz; Weltbank; IWF; Finanzierung der Hilfe; Finanzhilfe; Bürgschaft; Schweizerische Nationalbank","FF 2003 4306","03.036","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030036","DFF","Message du 21 mai 2003 relatif à la loi fédérale sur l'aide monétaire internationale (Loi sur l'aide monétaire, LAMO)","http://www.admin.ch/opc/fr/federal-gazette/2003/4306.pdf"
20030038,"Flussschifffahrt; Protokoll zu einem Abkommen; internationales Abkommen; Güterverkehr; Haftung; Binnenschiffsverkehr","FF 2003 3563","03.038","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030038","DFAE","Message du 21 mai 2003 concernant le Protocole additionnel no 7 à la Convention révisée pour la navigation du Rhin ainsi que la Convention internationale relative au contrat de transport de marchandises en navigation intérieure","http://www.admin.ch/opc/fr/federal-gazette/2003/3563.pdf"
20030039,"Grundstückerwerb durch Ausländer/innen; Gesetz; Immobiliengesellschaft; Kapitalanlagegesellschaft; touristisches Gebiet; Erbrecht","FF 2003 3900","03.039","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030039","DFJP","Message du 28 mai 2003 concernant une modification de la loi fédérale sur l'acquisition d'immeubles par des personnes à l'étranger","http://www.admin.ch/opc/fr/federal-gazette/2003/3900.pdf"
20030040,"technische Zusammenarbeit; Entwicklungsland; Entwicklungszusammenarbeit; Rahmenkredit; Finanzhilfe; Deza","FF 2003 4155","03.040","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030040","DFAE","Message du 28 mai 2003 concernant la continuation de la coopération technique et de l'aide financière en faveur des pays en développement","http://www.admin.ch/opc/fr/federal-gazette/2003/4155.pdf"
20030041,"militärische Anlage; Bundesbauten; Unterhaltskosten; öffentliches Bauwesen; Landeigentum der öffentlichen Hand","FF 2003 3915","03.041","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030041","DDPS","Message du 28 mai 2003 sur l'immobilier militaire (Message sur l'immobilier militaire 2004)","http://www.admin.ch/opc/fr/federal-gazette/2003/3915.pdf"
20030042,"Krankenversicherung; Krankenkassenprämie; reduzierter Preis","FF 2003 3893","03.042","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030042","DFI","Message du 28 mai 2003 concernant l'arrêté fédéral sur les subsides fédéraux dans l'assurance-maladie","http://www.admin.ch/opc/fr/federal-gazette/2003/3893.pdf"
20030043,"Kulturverband; Finanzierung; Kunst; Kulturverbreitung; Bühnenkünste; Filmkunst; visuelle Kunst; Musik; Literatur; kulturelle Beziehungen; sozio-kulturelle Einrichtung; Präsenz der Schweiz im Ausland","FF 2003 4395","03.043","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030043","DFI","Message du 28 mai 2003 concernant le financement des activités de la fondation Pro Helvetia de 2004 à 2007","http://www.admin.ch/opc/fr/federal-gazette/2003/4395.pdf"
20030044,"Bundesbauten; Landeigentum der öffentlichen Hand; Bundeshaus; Schweizerisches Nationalmuseum; Schweizerische Nationalbibliothek","FF 2003 4615","03.044","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030044","DFF","Message du 6 juin 2003 concernant les projets de construction et l'acquisition de terrains et d'immeubles du secteur civil (Programme 2004 des constructions civiles)","http://www.admin.ch/opc/fr/federal-gazette/2003/4615.pdf"
20030045,"ETH; Leistungsauftrag","FF 2003 4763","03.045","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030045","DFI","Message du 6 juin 2003 relatif au mandat de prestations du Conseil fédéral au domaine des EPF pour les années 2004 à 2007","http://www.admin.ch/opc/fr/federal-gazette/2003/4763.pdf"
20030046,"ETH; Bundesbauten; Landeigentum der öffentlichen Hand","FF 2003 4695","03.046","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030046","DFI","Message du 6 juin 2003 concernant les projets de construction et les acquisitions d'immeubles du domaine des EPF (Programme de construction 2004 du domaine des EPF)","http://www.admin.ch/opc/fr/federal-gazette/2003/4695.pdf"
20030047,"Sparmassnahme; Finanzplanung; Bundespersonal; Personalabbau beim Bund; Leistungsabbau; Asylpolitik; Energieeinsparung; Entwicklungszusammenarbeit; Invalidenversicherung; Wohnungsbau; Bundesbauten; Nationalstrassenbau; SBB; Förderungsmassnahmen in der Forstwirtschaft; SRI; Verteidigungsausgaben; Finanzierung; öffentlicher Verkehr","FF 2003 5091","03.047","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030047","DFF","Message du 2 juillet 2003 concernant le programme d'allégement 2003 du budget de la Confédération (PAB 03)","http://www.admin.ch/opc/fr/federal-gazette/2003/5091.pdf"
20030049,"Schweizerische Nationalbank; Gewinn; Goldreserve; AHV; Finanzierung; Fonds; Kanton; Volksinitiative","FF 2003 5597","03.049","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030049","DFF","Message du 20 août 2003 concernant l'utilisation de 1300 tonnes d'or de la Banque nationale suisse et l'initiative populaire ""Bénéfices de la Banque nationale pour l'AVS""","http://www.admin.ch/opc/fr/federal-gazette/2003/5597.pdf"
20030050,"Kulturgut; Denkmalpflege; Krieg; UNESCO; internationale Konvention; Protokoll zu einem Abkommen","FF 2003 5555","03.050","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030050","DFAE","Message du 20 août 2003 concernant le deuxième Protocole du 26 mars 1999 relatif à la Convention de La Haye de 1954 pour la protection des biens culturels en cas de conflit armé","http://www.admin.ch/opc/fr/federal-gazette/2003/5555.pdf"
20030051,"","","03.051","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030051","DFF","Message du 26 septembre 2003 concernant le budget de la Confédération suisse pour l'an 2004",""
20030052,"","","03.052","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030052","DFF","Message du 26 septembre 2003 concernant le second supplément au budget 2003",""
20030053,"Zolltarif; Zolltarifpolitik; Zucker; Liechtenstein; Preisstützung; Marktstützung; Agrarrecht","FF 2003 5725","03.053","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030053","DEFR","Rapport du 3 septembre 2003 concernant les mesures tarifaires prises pendant le 1er semestre 2003 et Message portant approbation de la convention sous forme d'Echange de notes avec la Principauté de Liechtenstein concernant les modalités de la participation du Liechtenstein aux mesures de soutien du marché et des prix prises dans le cadre de la politique agricole suisse","http://www.admin.ch/opc/fr/federal-gazette/2003/5725.pdf"
20030054,"öffentliche Bibliothek; Finanzhilfe; Stiftung; Internet","FF 2003 5661","03.054","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030054","DFI","Message du 10 septembre 2003 concernant la loi fédérale sur l'octroi d'aides financières à la fondation Bibliomedia et l'arrêté fédéral sur le plafond de dépenses d'une telle aide pour la période 2004-2007","http://www.admin.ch/opc/fr/federal-gazette/2003/5661.pdf"
20030055,"Museum; Verkehr; Finanzhilfe; Luzern (Kanton); Leistungsauftrag; Stiftung","FF 2003 5674","03.055","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030055","DFI","Message du 10 septembre 2003 concernant la loi fédérale sur l'octroi d'aides financières au Musée suisse des transports et l'arrêté fédéral sur le plafond des dépenses correspondant pour la période 2004-2007","http://www.admin.ch/opc/fr/federal-gazette/2003/5674.pdf"
20030056,"Nigeria; Ausschaffung; illegale Zuwanderung; Personendaten","FF 2003 5879","03.056","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030056","DFJP","Message du 10 septembre 2003 concernant l'accord bilatéral en matière d'immigration avec le Nigéria","http://www.admin.ch/opc/fr/federal-gazette/2003/5879.pdf"
20030057,"Luftrecht; Beihilferegelung; internationales Übereinkommen; Europäische Union; ausserparlamentarische Kommission; Wettbewerb","FF 2003 5688","03.057","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030057","DEFR","Message du 10 septembre 2003 relatif à la révision de la loi fédérale sur l'aviation (Examen de la compatibilité des aides d'Etat avec l'Accord sur le transport aérien entre la Suisse et la CE)","http://www.admin.ch/opc/fr/federal-gazette/2003/5688.pdf"
20030058,"NEAT; Kredit; Tunnel","FF 2003 5987","03.058","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030058","DETEC","Message du 10 septembre 2003 sur l'arrêté fédéral concernant le crédit additionnel et la libération partielle des crédits de la deuxième phase de la NLFA 1","http://www.admin.ch/opc/fr/federal-gazette/2003/5987.pdf"
20030059,"Israel; Doppelbesteuerung; Steuerübereinkommen","FF 2003 5903","03.059","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030059","DFF","Message du 19 septembre 2003 concernant une Convention de double imposition avec Israël","http://www.admin.ch/opc/fr/federal-gazette/2003/5903.pdf"
20030060,"Berufliche Vorsorge; Deckungskapital; Mindestzinssatz","FF 2003 5835","03.060","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030060","DFI","Message du 19 septembre 2003 concernant des mesures destinées à résorber les découverts dans la prévoyance professionnelle","http://www.admin.ch/opc/fr/federal-gazette/2003/5835.pdf"
20030061,"Freihandelsabkommen; EFTA; Chile; landwirtschaftliche Produkte; Zolltarif","FF 2003 6517","03.061","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030061","DEFR","Message du 19 septembre 2003 concernant l'accord de libre-échange entre les Etats de l'AELE et le Chili ainsi que l'accord agricole entre la Suisse et le Chili","http://www.admin.ch/opc/fr/federal-gazette/2003/6517.pdf"
20030062,"Auslieferung; internationales Abkommen; Frankreich; Strafverfahren","FF 2003 6495","03.062","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030062","DFJP","Message du 19 septembre 2003 concernant l'Accord entre le Conseil fédéral suisse et le Gouvernement de la République française relatif à la procédure simplifiée d'extradition et complétant la Convention européenne d'extradition du 13 décembre 1957","http://www.admin.ch/opc/fr/federal-gazette/2003/6495.pdf"
20030063,"Inkrafttreten des Gesetzes; Steuerpolitik; Steuerabzug; Familienbesteuerung; Stempelsteuer","FF 2003 5979","03.063","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030063","DFF","Message du 26 septembre 2003 sur la modification de la loi fédérale du 20 juin 2003 sur la modification d'actes concernant l'imposition du couple et de la famille, l'imposition du logement et les droits de timbre","http://www.admin.ch/opc/fr/federal-gazette/2003/5979.pdf"
20030065,"Gebühren; Steuer; UVEK; Kontrolle; Konzession; Schienenverkehr; Eisenbahntarif; Luftrecht; Transport über Rohr; elektrische Energie; Gesetz","FF 2003 7105","03.065","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030065","DETEC","Message du 22 octobre 2003 concernant la loi fédérale sur la perception d'émoluments et de taxes dans les domaines d'activité du DETEC","http://www.admin.ch/opc/fr/federal-gazette/2003/7105.pdf"
20030066,"Genetik; Pflanzenwelt; FAO; internationales Vertragswerk; Ernährungspolitik; Ernährung; biologische Vielfalt; Entwicklungszusammenarbeit; Pflanzenzucht; Patent","FF 2003 6685","03.066","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030066","DEFR","Message du 15 octobre 2003 concernant le Traité international sur les ressources phytogénétiques pour l'alimentation et l'agriculture","http://www.admin.ch/opc/fr/federal-gazette/2003/6685.pdf"
20030067,"Weltwirtschaftsgipfel; Armeeeinsatz; Graubünden; öffentliche Ordnung; Kostenrechnung","FF 2003 6763","03.067","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030067","DDPS","Message du 29 octobre 2003 concernant l'arrêté fédéral sur l'engagement de l'armée en service d'appui au profit du canton des Grisons dans le cadre des mesures de sécurité lors du World Economic Forum (WEF) de Davos du 21 au 25 janvier 2004","http://www.admin.ch/opc/fr/federal-gazette/2003/6763.pdf"
20030068,"Doping; Europäische Konvention; Protokoll zu einem Abkommen; Kontrolle; Europarat","FF 2003 7087","03.068","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030068","DDPS","Message du 29 octobre 2003 concernant le Protocole additionnel à la Convention européenne contre le dopage","http://www.admin.ch/opc/fr/federal-gazette/2003/7087.pdf"
20030071,"Gleichstellung von Mann und Frau; Gesetz; Bundesangestellte; Schiedsgerichtsbarkeit; Konfliktregelung; Stellung der Frau; Kampf gegen die Diskriminierung; ausserparlamentarische Kommission","FF 2003 7135","03.071","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030071","DFI","Message du 5 novembre 2003 concernant une modification de la loi sur l'égalité (procédure de conciliation)","http://www.admin.ch/opc/fr/federal-gazette/2003/7135.pdf"
20030072,"Gesetzespublikation; Gesetzbuch; Bundesblatt; Gesetz; Internet; Informationssystem","FF 2003 7047","03.072","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030072","ChF","Message du 22 octobre 2003 concernant la loi fédérale sur les recueils du droit fédéral et la Feuille fédérale (Loi sur les publications officielles, LPubl)","http://www.admin.ch/opc/fr/federal-gazette/2003/7047.pdf"
20030073,"Telekommunikation; Gesetz; Konzession; Grundversorgung; Interkonnektion; Eidgenössische Kommunikationskommission; Konsumentenschutz; Veröffentlichung der Preise; Schiedsgerichtsbarkeit; E-mail; Werbeverbot; Wettbewerbsbeschränkung; Datenschutz; Telefon; Wettbewerb","FF 2003 7245","03.073","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030073","DETEC","Message du 12 novembre 2003 relatif à la modification de la loi sur les télécommunications (LTC)","http://www.admin.ch/opc/fr/federal-gazette/2003/7245.pdf"
20030074,"Gewährleistung kantonaler Verfassungen; Kantonsverfassung; Zürich (Kanton); Glarus (Kanton); Solothurn (Kanton); Appenzell Innerrhoden; Aargau","FF 2003 7377","03.074","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030074","DFJP","Message du 19 novembre 2003 concernant la garantie des constitutions révisées des cantons de Zurich, Glaris, Soleure, Appenzell Rhodes-Intérieures et Argovie","http://www.admin.ch/opc/fr/federal-gazette/2003/7377.pdf"
20030075,"Forschungsprogramm; gemeinsame Forschungspolitik; bilaterales Abkommen; wissenschaftliche Zusammenarbeit; Europäische Union; Forschungspolitik","FF 2004 227","03.075","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030075","DFI","Message du 26 novembre 2003 relatif à l'approbation de l'accord de coopération scientifique et technologique entre la Confédération suisse et les Communautés européennes en vue de la participation de la Suisse aux sixièmes programmes-cadres de l'UE (2002 à 2006)","http://www.admin.ch/opc/fr/federal-gazette/2004/227.pdf"
20030076,"Fachhochschule; arztähnlicher Beruf; Sozialarbeit; Künstlerberuf; Abschluss einer Ausbildung; Studium; Qualitätssicherung; Subvention","FF 2004 117","03.076","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030076","DEFR","Message du 5 décembre 2003 concernant la modification de la loi fédérale sur les hautes écoles spécialisées","http://www.admin.ch/opc/fr/federal-gazette/2004/117.pdf"
20030077,"Bewilligung; öffentliches Bauwesen; Bundesbauten; ETH","FF 2004 1","03.077","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030077","DFF","Message du 5 décembre 2003 sur l'ordonnance de l'Assemblée fédérale concernant la soumission des demandes de crédits d'engagement destinés à l'acquisition de biens-fonds ou à des constructions","http://www.admin.ch/opc/fr/federal-gazette/2004/1.pdf"
20030078,"Zoll; Gesetz; Zollwesen; Grenzkontrolle; Zollamt; Vereinfachung der Zollformalitäten; Informationssystem; Zollkontrolle; Zollbefreiung; Einfuhrabgabe; Zollformalität; abgabenfreier Verkauf; Zolllager; vorläufiges Zollverfahren; vorübergehende Einfuhr; Ausfuhrabgabe; Eidgenössische Zollverwaltung; Grenzwachtkorps; Polizeigewahrsam; Durchsuchung; Datenschutz","FF 2004 517","03.078","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030078","DFF","Message du 15 décembre 2003 relatif à une nouvelle loi sur les douanes","http://www.admin.ch/opc/fr/federal-gazette/2004/517.pdf"
20030079,"Gemeinde; Autonomie; Stadt; Europäische Konvention; Aufgabenteilung; Kompetenzregelung; Gemeindeverwaltung; lokale Gesetzgebung; Gemeindefinanzen","FF 2004 71","03.079","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030079","DFAE","Message du 19 décembre 2003 relatif à la Charte européenne de l'autonomie locale","http://www.admin.ch/opc/fr/federal-gazette/2004/71.pdf"
20030401,"Finanzreferendum; fakultatives Referendum","FF 2007 7865","03.401","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030401","Parl","Instauration d'un référendum financier","http://www.admin.ch/opc/fr/federal-gazette/2007/7865.pdf"
20030410,"Parlamentsdelegation; interparlamentarische Beziehungen; Delegation der Bundesversammlung beim Europarat; interparlamentarische Union; APF; NATO; EFTA; Europäisches Parlament; OSZE","FF 2003 3506","03.410","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030410","Parl","Rapport de la Commission de politique extérieure du Conseil des Etats du 23 janvier 2003","http://www.admin.ch/opc/fr/federal-gazette/2003/3506.pdf"
20030411,"Auto; Sport; Sporteinrichtung; Aufhebung einer Bestimmung","FF 2006 1825","03.411","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030411","Parl","Lever l'interdiction des courses de formule 1","http://www.admin.ch/opc/fr/federal-gazette/2006/1825.pdf"
20030416,"Inkrafttreten des Gesetzes; politische Rechte; Referendum bei Staatsverträgen; Gegenvorschlag","FF 2003 3518","03.416","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030416","Parl","Révision des droits populaires. Entrée en vigueur. Arrêté fédéral","http://www.admin.ch/opc/fr/federal-gazette/2003/3518.pdf"
20030417,"parlamentarisches Verfahren; Ständerat; namentliche Abstimmung; Ratsbüro","FF 2003 3101","03.417","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030417","Parl","Rapport de la Commission des institutions politiques du Conseil des Etats du 31 mars 2003","http://www.admin.ch/opc/fr/federal-gazette/2003/3101.pdf"
20030418,"Nationalrat; parlamentarisches Verfahren; namentliche Abstimmung; Motion","FF 2003 3062","03.418","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030418","Parl","Rapport de la Commission des institutions politiques du Conseil national du 10 avril 2003","http://www.admin.ch/opc/fr/federal-gazette/2003/3062.pdf"
20030419,"Unfallversicherung; Gesetz; Versicherungsprämie; Arbeitsunfall; SUVA; Gemeinkosten","FF 2003 5443","03.419","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030419","DFI","Prime minimale dans l'assurance-accidents","http://www.admin.ch/opc/fr/federal-gazette/2003/5443.pdf"
20030420,"parlamentarische Kommission; ständige Kommission; Sprache; Rechtschreibung; Verordnung der Bundesversammlung","FF 2003 3839","03.420","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030420","Parl","Ordonnance de l'Assemblée fédérale sur la Commission de rédaction","http://www.admin.ch/opc/fr/federal-gazette/2003/3839.pdf"
20030421,"Abfallbeseitigung; Tessin; Subvention; Verlängerung des Gesetzes","FF 2003 7321","03.421","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030421","Parl","Usine d'incinération des ordures ménagères du canton du Tessin","http://www.admin.ch/opc/fr/federal-gazette/2003/7321.pdf"
20030423,"parlamentarisches Verfahren; Gesetz; Parlamentsdienste; Generalsekretär/in der Bundesversammlung; Verwaltungsdelegation; Parlamentarische Verwaltungskontrollstelle; Amtliches Bulletin; Öffentlichkeitsarbeit des Parlaments; Kommissionsprotokoll; Personalvertretung","FF 2003 4570","03.423","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030423","Parl","Ordonnance de l'Assemblée fédérale portant application de la loi sur le Parlement et relative à l'administration du Parlement (OLPA)","http://www.admin.ch/opc/fr/federal-gazette/2003/4570.pdf"
20030428,"Ehe- und Familienname; Bürgerrecht; Gleichstellung von Mann und Frau; Gleichheit vor dem Gesetz; Kindsrecht; Zivilgesetzbuch","FF 2009 365","03.428","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030428","DFJP","Nom et droit de cité des époux. Egalité","http://www.admin.ch/opc/fr/federal-gazette/2009/365.pdf"
20030436,"Abstimmungskampf; politische Partei (speziell); Meinungsbildung; Finanzierung von Abstimmungs- und Wahlkämpfen","FF 2009 5247","03.436","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030436","ChF","Pour des campagnes de votation équitables","http://www.admin.ch/opc/fr/federal-gazette/2009/5247.pdf"
20030445,"Auszubildende/r; Lehre; öffentliche Auftragsvergabe; Submissionswesen; berufliche Bildung","FF 2013 4861","03.445","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030445","DFF","Marchés publics. La formation d'apprentis constituerait un critère de sélection","http://www.admin.ch/opc/fr/federal-gazette/2013/4861.pdf"
20030448,"Presseförderung; Verfassungsartikel; Zeitung; Subvention; Presseunternehmen","FF 2003 4841","03.448","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030448","Parl","Médias et démocratie","http://www.admin.ch/opc/fr/federal-gazette/2003/4841.pdf"
20030449,"Vereinigte Bundesversammlung; Reglement; Aufhebung einer Bestimmung","FF 2003 7145","03.449","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030449","Parl","Règlement de l'Assemblée fédérale (Chambres réunies). Abrogation","http://www.admin.ch/opc/fr/federal-gazette/2003/7145.pdf"
20030454,"Bürgerrecht; Einbürgerung; kantonale Hoheit; Gewaltenteilung; Demokratisierung; Bundesgericht; Rechtsschutz","FF 2005 6495","03.454","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030454","Parl","Loi sur la nationalité. Modification","http://www.admin.ch/opc/fr/federal-gazette/2005/6495.pdf"
20030459,"Mitwirkung des Parlaments in der Aussenpolitik; internationales Übereinkommen; internationales Vertragswerk; internationales Abkommen; Dringlichkeitsrecht; Aufgaben der Exekutive; Aufgaben des Parlaments; internationale Politik (allgemein)","FF 2004 939","03.459","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030459","DFJP","Application à titre provisoire de traités internationaux","http://www.admin.ch/opc/fr/federal-gazette/2004/939.pdf"
20030460,"Geschäftsprüfungsdelegation; Administrativuntersuchung; Disziplinarverfahren; Verfahrensrecht; Bundespersonal; parlamentarisches Verfahren; Gesetz; Bundespersonalrecht; Verwaltungsrecht; parlamentarische Kontrolle","FF 2004 1347","03.460","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030460","Parl","Procédures de la Délégation des Commissions de gestion et enquêtes disciplinaires ou administratives de la Confédération menées parallèlement et sur un même objet","http://www.admin.ch/opc/fr/federal-gazette/2004/1347.pdf"
20030463,"Sonntagsarbeit; Ladenöffnungszeiten; Einkaufszentrum; Einzelhandel","FF 2007 4051","03.463","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030463","Parl","Ouverture sans restriction des magasins un nombre limité de dimanches*","http://www.admin.ch/opc/fr/federal-gazette/2007/4051.pdf"
20040001,"","","04.001","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20040001","ChF","Rapport du Conseil fédéral des 11 et 18 février 2004 sur sa gestion et sur les points essentiels de la gestion de l'administration fédérale en 2003",""
20040002,"","","04.002","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20040002","ChF","Rapport du Tribunal fédéral et du Tribunal fédéral des assurances du 16 février 2004 sur leur gestion en 2003",""
20040005,"Aussenwirtschaft; Osteuropa; Erweiterung der Gemeinschaft; Kirgistan; Nigeria; Libyen; Investitionsschutz; Schweden; Tschechische Republik; Rückversicherung; Exportrisikoversicherung; internationales Abkommen","FF 2004 257","04.005","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20040005","DEFR","Rapport du Conseil fédéral du 14 janvier 2004 sur la politique économique extérieure 2003 et Message concernant des accords économiques internationaux","http://www.admin.ch/opc/fr/federal-gazette/2004/257.pdf"
20040010,"Vernehmlassungsverfahren; Gesetzgebungsverfahren; Verfahrensrecht","FF 2004 485","04.010","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20040010","ChF","Message du 21 janvier 2004 relatif à la loi fédérale sur la procédure de consultation (LPCo)","http://www.admin.ch/opc/fr/federal-gazette/2004/485.pdf"
20040012,"Regierungsprogramm","FF 2004 1035","04.012","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20040012","ChF","Rapport du 25 février 2004 sur le Programme de la législature 2003-2007","http://www.admin.ch/opc/fr/federal-gazette/2004/1035.pdf"
20040013,"Zolltarif; Zolltarifpolitik; Kartoffel; Futtermittel","FF 2004 963","04.013","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20040013","DEFR","Rapport du 11 février 2004 concernant les mesures tarifaires prises pendant le 2e semestre 2003","http://www.admin.ch/opc/fr/federal-gazette/2004/963.pdf"
20040014,"","","04.014","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20040014","DFF","Message du Conseil fédéral du 31 mars 2004 concernant le compte d'Etat de la Confédération suisse pour l'année 2003",""
20040015,"","","04.015","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20040015","DFF","Message du Conseil fédéral du 31 mars 2004 concernant le supplément I au budget 2004",""
20040016,"Familienzulage; Kind; Volksinitiative; Finanzausgleich; Kanton; Sozialabgabe; Familienpolitik","FF 2004 1195","04.016","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20040016","DFI","Message du 18 février 2004 relatif à l'initiative populaire ""Pour de plus justes allocations pour enfant!""","http://www.admin.ch/opc/fr/federal-gazette/2004/1195.pdf"
20040017,"Steuerprogression; direkte Bundessteuer; Familienbesteuerung","FF 2004 1169","04.017","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20040017","DFF","Message du 8 mars 2004 concernant la modification de la loi fédérale sur l'impôt fédéral direct (LIFD); prise en compte de la progression à froid dans le cadre de la réforme de l'imposition du couple et de la famille prévue par le paquet fiscal","http://www.admin.ch/opc/fr/federal-gazette/2004/1169.pdf"
